judet,localitate,tip artera,denumire artera,numar,codpostal,sector
Galaţi,Brătuleşti,,,,807082,
Galaţi,Cărăpceşti,,,,807083,
Galaţi,Cosmeşti,,,,807085,
Galaţi,Băltăreţi,,,,807086,
Galaţi,Cosmeştii-Vale,,,,807087,
Galaţi,Furcenii Noi,,,,807088,
Galaţi,Furcenii Vechi,,,,807089,
Galaţi,Satu Nou,,,,807091,
Galaţi,Costache Negri,,,,807095,
Galaţi,Cuca,,,,807100,
Galaţi,Cudalbi,,,,807105,
Galaţi,Drăgăneşti,,,,807110,
Galaţi,Malu Alb,,,,807111,
Galaţi,Drăguşeni,,,,807115,
Galaţi,Adam,,,,807116,
Galaţi,Căuieşti,,,,807117,
Galaţi,Fundeanu,,,,807118,
Galaţi,Ghingheşti,,,,807119,
Galaţi,Nicopole,,,,807121,
Galaţi,Ştieţeşti,,,,807122,
Galaţi,Fârţăneşti,,,,807125,
Galaţi,Viile,,,,807126,
Galaţi,Folteşti,,,,807130,
Galaţi,Stoicani,,,,807131,
Galaţi,Frumuşiţa,,,,807135,
Galaţi,Ijdileni,,,,807136,
Galaţi,Tămăoani,,,,807137,
Galaţi,Fundeni,,,,807140,
Galaţi,Fundenii Noi,,,,807141,
Galaţi,Hanu Conachi,,,,807142,
Galaţi,Lungoci,,,,807143,
Galaţi,Ghidigeni,,,,807145,
Galaţi,Gara Ghidigeni,,,,807146,
Galaţi,Gârbovăţ,,,,807147,
Galaţi,Gefu,,,,807148,
Galaţi,Gura Gârbovăţului,,,,807149,
Galaţi,Slobozia Corni,,,,807151,
Galaţi,Tălpigi,,,,807152,
Galaţi,Tăplău,,,,807153,
Galaţi,Gohor,,,,807155,
Galaţi,Gara Berheci,,,,807156,
Galaţi,Ireasca,,,,807157,
Galaţi,Nărteşti,,,,807158,
Galaţi,Poşta,,,,807159,
Galaţi,Griviţa,,,,807160,
Galaţi,Călmăţui,,,,807161,
Galaţi,Independenţa,,,,807165,
Galaţi,Iveşti,,,,807170,
Galaţi,Buceşti,,,,807171,
Galaţi,Jorăşti,,,,807175,
Galaţi,Lunca,,,,807176,
Galaţi,Zărneşti,,,,807177,
Galaţi,Lieşti,,,,807180,
Galaţi,Matca,,,,807185,
Galaţi,Măstăcani,,,,807190,
Galaţi,Chiraftei,,,,807191,
Galaţi,Movileni,,,,807195,
Galaţi,Munteni,,,,807200,
Galaţi,Frunzeasca,,,,807201,
Galaţi,Negrileşti,,,,807202,
Galaţi,Slobozia Blăneasa,,,,807203,
Galaţi,Ţigăneşti,,,,807204,
Galaţi,Ungureni,,,,807206,
Galaţi,Nămoloasa,,,,807210,
Galaţi,Crângeni,,,,807211,
Galaţi,Nămoloasa-Sat,,,,807212,
Galaţi,Nicoreşti,,,,807215,
Galaţi,Braniştea (Nicoreşti),,,,807216,
Galaţi,Coasta Lupei,,,,807217,
Galaţi,Dobrineşti,,,,807218,
Galaţi,Fântâni,,,,807219,
Galaţi,Grozăveşti,,,,807221,
Galaţi,Ionăşeşti,,,,807222,
Galaţi,Mălureni,,,,807223,
Galaţi,Piscu Corbului,,,,807224,
Galaţi,Poiana,,,,807226,
Galaţi,Sârbi,,,,807227,
Galaţi,Vişina,,,,807228,
Galaţi,Oancea,,,,807235,
Galaţi,Slobozia Oancea,,,,807236,
Galaţi,Pechea,,,,807240,
Galaţi,Lupele,,,,807241,
Galaţi,Piscu,,,,807245,
Galaţi,Vameş,,,,807246,
Galaţi,Priponeşti,,,,807250,
Galaţi,Ciorăşti,,,,807251,
Galaţi,Huştiu,,,,807252,
Galaţi,Lieşti (Priponeşti),,,,807253,
Galaţi,Priponeştii de Jos,,,,807254,
Galaţi,Rediu,,,,807255,
Galaţi,Plevna,,,,807256,
Galaţi,Suhurlui,,,,807257,
Galaţi,Scânteieşti,,,,807260,
Galaţi,Fântânele,,,,807261,
Galaţi,Schela,,,,807265,
Galaţi,Negrea,,,,807266,
Galaţi,Slobozia Conachi,,,,807270,
Galaţi,Cuza Vodă,,,,807271,
Galaţi,Izvoarele,,,,807272,
Galaţi,Smârdan,,,,807275,
Galaţi,Cişmele,,,,807276,
Galaţi,Mihail Kogălniceanu,,,,807277,
Galaţi,Smulţi,,,,807280,
Galaţi,Suceveni,,,,807285,
Galaţi,Rogojeni,,,,807286,
Galaţi,Şendreni,,,,807290,
Galaţi,Movileni (Şendreni),,,,807291,
Galaţi,Şerbeştii Vechi,,,,807292,
Galaţi,Tudor Vladimirescu,,,,807295,
Galaţi,Tuluceşti,,,,807300,
Galaţi,Şiviţa,,,,807301,
Galaţi,Tătarca,,,,807302,
Galaţi,Ţepu,,,,807305,
Galaţi,Ţepu de Sus,,,,807306,
Galaţi,Umbrăreşti,,,,807310,
Galaţi,Condrea,,,,807311,
Galaţi,Salcia,,,,807312,
Galaţi,Siliştea,,,,807313,
Galaţi,Torceşti,,,,807314,
Galaţi,Umbrăreşti-Deal,,,,807316,
Galaţi,Valea Mărului,,,,807320,
Galaţi,Mândreşti,,,,807321,
Galaţi,Vânători,,,,807325,
Galaţi,Costi,,,,807326,
Galaţi,Odaia Manolache,,,,807327,
Galaţi,Vârlezi,,,,807330,
Galaţi,Crăieşti,,,,807331,
Galaţi,Vlădeşti,,,,807335,
Galaţi,Brăneşti,,,,807336,
Brăila,Făurei,,,,815100,
Brăila,Ianca,,,,815200,
Brăila,Berleşti,,,,815201,
Brăila,Gara Ianca,,,,815202,
Brăila,Oprişeneşti,,,,815203,
Brăila,Perişoru,,,,815204,
Brăila,Plopu,,,,815205,
Brăila,Târlele Filiu,,,,815206,
Brăila,Însurăţei,,,,815300,
Brăila,Lacu Rezii,,,,815301,
Brăila,Măru Roşu,,,,815302,
Brăila,Valea Călmăţuiului,,,,815303,
Brăila,Bărăganul,,,,817005,
Brăila,Berteştii de Jos,,,,817010,
Brăila,Berteştii de Sus,,,,817011,
Brăila,Gura Călmăţui,,,,817012,
Brăila,Gura Gârluţei,,,,817013,
Brăila,Nicoleşti,,,,817014,
Brăila,Spiru Haret,,,,817016,
Brăila,Bordei Verde,,,,817020,
Brăila,Constantin Gabrielescu,,,,817021,
Brăila,Filiu,,,,817022,
Brăila,Lişcoteanca,,,,817023,
Brăila,Chiscani,,,,817025,
Brăila,Lacu Sărat,,,,817026,
Brăila,Vărsătura,,,,817027,
Brăila,Ciocile,,,,817030,
Brăila,Chichineţu,,,,817031,
Brăila,Chioibăşeşti,,,,817032,
Brăila,Odăieni,,,,817033,
Brăila,Cireşu,,,,817035,
Brăila,Batogu,,,,817036,
Brăila,Ioneşti,,,,817037,
Brăila,Scărlăteşti,,,,817038,
Brăila,Vultureni,,,,817039,
Brăila,Dudeşti,,,,817040,
Brăila,Bumbăcari,,,,817041,
Brăila,Tătaru,,,,817042,
Brăila,Frecăţei,,,,817045,
Brăila,Agaua,,,,817046,
Brăila,Cistia,,,,817047,
Brăila,Salcia,,,,817048,
Brăila,Stoieneşti,,,,817049,
Brăila,Titcov,,,,817051,
Brăila,Galbenu,,,,817055,
Brăila,Drogu,,,,817056,
Brăila,Pântecani,,,,817057,
Brăila,Sătuc,,,,817058,
Brăila,Zamfireşti,,,,817059,
Brăila,Gemenele,,,,817060,
Brăila,Găvani,,,,817061,
Brăila,Grădiştea,,,,817065,
Brăila,Ibrianu,,,,817066,
Brăila,Maraloiu,,,,817067,
Brăila,Gropeni,,,,817070,
Brăila,Jirlău,,,,817075,
Brăila,Brădeanca,,,,817076,
Brăila,Măraşu,,,,817080,
Brăila,Băndoiu,,,,817081,
Brăila,Măgureni,,,,817082,
Brăila,Nedelcu,,,,817083,
Brăila,Plopi,,,,817084,
Brăila,Ţăcău,,,,817086,
Brăila,Măxineni,,,,817090,
Brăila,Corbu Nou,,,,817091,
Brăila,Corbu Vechi,,,,817092,
Brăila,Latinu,,,,817093,
Brăila,Voineşti,,,,817094,
Brăila,Mircea Vodă,,,,817095,
Brăila,Deduleşti,,,,817096,
Brăila,Movila Miresii,,,,817100,
Brăila,Esna,,,,817101,
Brăila,Ţepeş Vodă,,,,817102,
Brăila,Racoviţa,,,,817105,
Brăila,Corbeni,,,,817106,
Brăila,Custura,,,,817107,
Brăila,Râmnicelu,,,,817110,
Brăila,Boarca,,,,817111,
Brăila,Constantineşti,,,,817112,
Brăila,Mihail Kogălniceanu (Râmnicelu),,,,817113,
Brăila,Romanu,,,,817115,
Brăila,Oancea,,,,817116,
Brăila,Roşiori,,,,817120,
Brăila,Colţea,,,,817121,
Brăila,Florica,,,,817122,
Brăila,Pribeagu,,,,817123,
Brăila,Salcia Tudor,,,,817125,
Brăila,Ariciu,,,,817126,
Brăila,Cuza Vodă (Salcia Tudor),,,,817127,
Brăila,Gulianca,,,,817128,
Brăila,Olăneasca,,,,817129,
Brăila,Scorţaru Nou,,,,817130,
Brăila,Deşiraţi,,,,817131,
Brăila,Gurguieţi,,,,817132,
Brăila,Nicolae Bălcescu,,,,817133,
Brăila,Pitulaţi,,,,817134,
Brăila,Sihleanu,,,,817136,
Brăila,Siliştea,,,,817140,
Brăila,Cotu Lung,,,,817141,
Brăila,Cotu Mihalea,,,,817142,
Brăila,Mărtăceşti,,,,817143,
Brăila,Muchea,,,,817144,
Brăila,Vameşu,,,,817146,
Brăila,Stăncuţa,,,,817150,
Brăila,Cuza Vodă (Stăncuţa),,,,817151,
Brăila,Polizeşti,,,,817152,
Brăila,Stanca,,,,817153,
Brăila,Surdila-Găiseanca,,,,817155,
Brăila,Filipeşti,,,,817156,
Brăila,Surdila-Greci,,,,817160,
Brăila,Brateşu Vechi,,,,817161,
Brăila,Făurei-Sat,,,,817162,
Brăila,Horia,,,,817163,
Brăila,Şuţeşti,,,,817165,
Brăila,Mihail Kogălniceanu (Şuţeşti),,,,817166,
Brăila,Tichileşti,,,,817170,
Brăila,Albina,,,,817171,
Brăila,Traian,,,,817175,
Brăila,Căldăruşa,,,,817176,
Brăila,Silistraru,,,,817177,
Brăila,Urleasca,,,,817178,
Brăila,Tudor Vladimirescu,,,,817180,
Brăila,Cazasu,,,,817181,
Brăila,Comăneasca,,,,817182,
Brăila,Scorţaru Vechi,,,,817183,
Brăila,Tufeşti,,,,817185,
Brăila,Ulmu,,,,817190,
Brăila,Jugureanu,,,,817191,
Brăila,Unirea,,,,817195,
Brăila,Moroteşti,,,,817196,
Brăila,Valea Cânepii,,,,817197,
Brăila,Vădeni,,,,817200,
Brăila,Baldovineşti,,,,817201,
Brăila,Pietroiu,,,,817202,
Brăila,Victoria,,,,817205,
Brăila,Mihai Bravu,,,,817206,
Brăila,Vişani,,,,817210,
Brăila,Câineni-Băi,,,,817211,
Brăila,Plăsoiu,,,,817212,
Brăila,Viziru,,,,817215,
Brăila,Lanurile,,,,817216,
Brăila,Zăvoaia,,,,817220,
Brăila,Dudescu,,,,817221,
Tulcea,Tudor Vladimirescu,,,,820001,
Tulcea,Babadag,,,,825100,
Tulcea,Isaccea,,,,825200,
Tulcea,Revărsarea,,,,825201,
Tulcea,Tichileşti,,,,825202,
Tulcea,Măcin,,,,825300,
Tulcea,Sulina,,,,825400,
Tulcea,Baia,,,,827005,
Tulcea,Camena,,,,827006,
Tulcea,Caugagia,,,,827007,
Tulcea,Ceamurlia de Sus,,,,827008,
Tulcea,Panduru,,,,827009,
Tulcea,Beidaud,,,,827010,
Tulcea,Neatârnarea,,,,827011,
Tulcea,Sarighiol de Deal,,,,827012,
Tulcea,C.A. Rosetti,,,,827015,
Tulcea,Cardon,,,,827016,
Tulcea,Letea,,,,827017,
Tulcea,Periprava,,,,827018,
Tulcea,Sfiştofca,,,,827019,
Tulcea,Carcaliu,,,,827020,
Tulcea,Casimcea,,,,827025,
Tulcea,Cişmeaua Nouă,,,,827026,
Tulcea,Corugea,,,,827027,
Tulcea,Haidar,,,,827028,
Tulcea,Rahman,,,,827029,
Tulcea,Războieni,,,,827031,
Tulcea,Stânca,,,,827032,
Tulcea,Ceamurlia de Jos,,,,827035,
Tulcea,Lunca,,,,827036,
Tulcea,Ceatalchioi,,,,827040,
Tulcea,Pătlăgeanca,,,,827041,
Tulcea,Plauru,,,,827042,
Tulcea,Sălceni,,,,827043,
Tulcea,Cerna,,,,827045,
Tulcea,General Praporgescu,,,,827046,
Tulcea,Mircea Vodă,,,,827047,
Tulcea,Traian,,,,827048,
Tulcea,Chilia Veche,,,,827050,
Tulcea,Câşliţa,,,,827051,
Tulcea,Ostrov Tătaru,,,,827052,
Tulcea,Tatanir,,,,827053,
Tulcea,Ciucurova,,,,827055,
Tulcea,Atmagea,,,,827056,
Tulcea,Fântâna Mare,,,,827057,
Tulcea,Crişan,,,,827060,
Tulcea,Caraorman,,,,827061,
Tulcea,Mila 23,,,,827062,
Tulcea,Dăeni,,,,827065,
Tulcea,Dorobanţu,,,,827070,
Tulcea,Ardealu,,,,827071,
Tulcea,Cârjelari,,,,827072,
Tulcea,Fântâna Oilor,,,,827073,
Tulcea,Meşteru,,,,827074,
Tulcea,Frecăţei,,,,827075,
Tulcea,Cataloi,,,,827076,
Tulcea,Poşta,,,,827077,
Tulcea,Teliţa,,,,827078,
Tulcea,Greci,,,,827080,
Tulcea,Grindu,,,,827085,
Tulcea,Hamcearca,,,,827090,
Tulcea,Balabancea,,,,827091,
Tulcea,Căprioara,,,,827092,
Tulcea,Nifon,,,,827093,
Tulcea,Horia,,,,827095,
Tulcea,Cloşca,,,,827096,
Tulcea,Floreşti,,,,827097,
Tulcea,I.C. Brătianu,,,,827100,
Tulcea,Izvoarele,,,,827105,
Tulcea,Alba,,,,827106,
Tulcea,Iulia,,,,827107,
Tulcea,Valea Teilor,,,,827108,
Tulcea,Jijila,,,,827110,
Tulcea,Garvăn,,,,827111,
Tulcea,Jurilovca,,,,827115,
Tulcea,Sălcioara,,,,827116,
Tulcea,Vişina,,,,827117,
Tulcea,Luncaviţa,,,,827120,
Tulcea,Rachelu,,,,827121,
Tulcea,Văcăreni,,,,827125,
Tulcea,Mahmudia,,,,827130,
Tulcea,Băltenii de Jos,,,,827131,
Tulcea,Băltenii de Sus,,,,827132,
Tulcea,Beştepe,,,,827133,
Tulcea,Maliuc,,,,827135,
Tulcea,Gorgova,,,,827136,
Tulcea,Ilganii de Sus,,,,827137,
Tulcea,Partizani,,,,827138,
Tulcea,Vulturu,,,,827139,
Tulcea,Mihai Bravu,,,,827140,
Tulcea,Satu Nou,,,,827141,
Tulcea,Turda,,,,827142,
Tulcea,Mihail Kogălniceanu,,,,827145,
Tulcea,Lăstuni,,,,827146,
Tulcea,Rândunica,,,,827147,
Tulcea,Murighiol,,,,827150,
Tulcea,Colina,,,,827151,
Tulcea,Dunavăţu de Jos,,,,827152,
Tulcea,Dunavăţu de Sus,,,,827153,
Tulcea,Plopul,,,,827154,
Tulcea,Sarinasuf,,,,827156,
Tulcea,Uzlina,,,,827157,
Tulcea,Nalbant,,,,827160,
Tulcea,Nicolae Bălcescu,,,,827161,
Tulcea,Trestenic,,,,827162,
Tulcea,Niculiţel,,,,827165,
Tulcea,Nufăru,,,,827170,
Tulcea,Ilganii de Jos,,,,827171,
Tulcea,Malcoci,,,,827172,
Tulcea,Victoria,,,,827173,
Tulcea,Ostrov,,,,827175,
Tulcea,Piatra,,,,827176,
Tulcea,Pardina,,,,827180,
Tulcea,Peceneaga,,,,827185,
Tulcea,Sarichioi,,,,827190,
Tulcea,Enisala,,,,827191,
Tulcea,Sabangia,,,,827192,
Tulcea,Visterna,,,,827193,
Tulcea,Zebil,,,,827194,
Tulcea,Sfântu Gheorghe,,,,827195,
Tulcea,Slava Cercheză,,,,827200,
Tulcea,Slava Rusă,,,,827201,
Tulcea,Smârdan,,,,827205,
Tulcea,Somova,,,,827210,
Tulcea,Mineri,,,,827211,
Tulcea,Parcheş,,,,827212,
Tulcea,Stejaru,,,,827215,
Tulcea,Mina Altân Tepe,,,,827216,
Tulcea,Vasile Alecsandri,,,,827217,
Tulcea,Topolog,,,,827220,
Tulcea,Calfa,,,,827221,
Tulcea,Cerbu,,,,827222,
Tulcea,Făgăraşu Nou,,,,827223,
Tulcea,Luminiţa,,,,827224,
Tulcea,Măgurele,,,,827226,
Tulcea,Sâmbăta Nouă,,,,827227,
Tulcea,Turcoaia,,,,827230,
Tulcea,Valea Nucarilor,,,,827235,
Tulcea,Agighiol,,,,827236,
Tulcea,Iazurile,,,,827237,
Constanţa,Mamaia,,,,900001,
Constanţa,Palazu Mare,,,,900002,
Constanţa,Murfatlar,,,,905100,
Constanţa,Siminoc,,,,905101,
Constanţa,Cernavodă,,,,905200,
Constanţa,Eforie,,,,905300,
Constanţa,Eforie Nord,,,,905350,
Constanţa,Eforie Sud,,,,905360,
Constanţa,Hârşova,,,,905400,
Constanţa,Vadu Oii,,,,905401,
Constanţa,Mangalia,,,,905500,
Constanţa,Aurora,,,,905501,
Constanţa,Jupiter,,,,905502,
Constanţa,Olimp,,,,905503,
Constanţa,Venus,,,,905504,
Constanţa,Neptun,,,,905550,
Constanţa,Saturn,,,,905560,
Constanţa,Medgidia,,,,905600,
Constanţa,Remus Opreanu,,,,905601,
Constanţa,Valea Dacilor,,,,905602,
Constanţa,Năvodari,,,,905700,
Constanţa,Mamaia-Sat,,,,905701,
Constanţa,Negru Vodă,,,,905800,
Constanţa,Darabani,,,,905801,
Constanţa,Grăniceru,,,,905802,
Constanţa,Vâlcelele,,,,905803,
Constanţa,Ovidiu,,,,905900,
Constanţa,Poiana,,,,905901,
Constanţa,Culmea,,,,905902,
Constanţa,Techirghiol,,,,906100,
Constanţa,23-Aug,,,,907005,
Constanţa,Dulceşti,,,,907006,
Constanţa,Moşneni,,,,907007,
Constanţa,Adamclisi,,,,907010,
Constanţa,Abrud,,,,907011,
Constanţa,Haţeg,,,,907012,
Constanţa,Urluia,,,,907013,
Constanţa,Zorile,,,,907014,
Constanţa,Agigea,,,,907015,
Constanţa,Lazu,,,,907016,
Constanţa,Sanatoriul Agigea,,,,907017,
Constanţa,Staţiunea Zoologică Marină Agigea,,,,907018,
Constanţa,Albeşti,,,,907020,
Constanţa,Arsa,,,,907021,
Constanţa,Coroana,,,,907022,
Constanţa,Cotu Văii,,,,907023,
Constanţa,Vârtop,,,,907024,
Constanţa,Aliman,,,,907025,
Constanţa,Dunăreni,,,,907026,
Constanţa,Floriile,,,,907027,
Constanţa,Vlahii,,,,907028,
Constanţa,Amzacea,,,,907030,
Constanţa,Casicea,,,,907031,
Constanţa,General Scărişoreanu,,,,907032,
Constanţa,Băneasa,,,,907035,
Constanţa,Făurei,,,,907036,
Constanţa,Negureni,,,,907037,
Constanţa,Tudor Vladimirescu,,,,907038,
Constanţa,Castelu,,,,907040,
Constanţa,Cuza Vodă,,,,907041,
Constanţa,Nisipari,,,,907042,
Constanţa,Cerchezu,,,,907045,
Constanţa,Căscioarele,,,,907046,
Constanţa,Măgura,,,,907047,
Constanţa,Viroaga,,,,907048,
Constanţa,Chirnogeni,,,,907050,
Constanţa,Credinţa,,,,907051,
Constanţa,Plopeni,,,,907052,
Constanţa,Ciobanu,,,,907055,
Constanţa,Mioriţa,,,,907056,
Constanţa,Ciocârlia,,,,907060,
Constanţa,Ciocârlia de Sus,,,,907061,
Constanţa,Cobadin,,,,907065,
Constanţa,Conacu,,,,907066,
Constanţa,Curcani,,,,907067,
Constanţa,Negreşti,,,,907068,
Constanţa,Viişoara,,,,907069,
Constanţa,Cogealac,,,,907070,
Constanţa,Fântânele,,,,907071,
Constanţa,Gura Dobrogei,,,,907072,
Constanţa,Râmnicu de Jos,,,,907073,
Constanţa,Râmnicu de Sus,,,,907074,
Constanţa,Tariverde,,,,907076,
Constanţa,Comana,,,,907080,
Constanţa,Pelinu,,,,907081,
Constanţa,Tătaru,,,,907082,
Constanţa,Corbu,,,,907085,
Constanţa,Luminiţa,,,,907086,
Constanţa,Vadu,,,,907087,
Constanţa,Costineşti,,,,907090,
Constanţa,Schitu,,,,907091,
Constanţa,Crucea,,,,907095,
Constanţa,Băltăgeşti,,,,907096,
Constanţa,Crişan,,,,907097,
Constanţa,Gălbiori,,,,907098,
Constanţa,Şiriu,,,,907099,
Constanţa,Stupina,,,,907101,
Constanţa,Cumpăna,,,,907105,
Constanţa,Straja,,,,907106,
Constanţa,Deleni,,,,907110,
Constanţa,Petroşani,,,,907111,
Constanţa,Pietreni,,,,907112,
Constanţa,Şipotele,,,,907113,
Constanţa,Dobromir,,,,907115,
Constanţa,Cetatea,,,,907116,
Constanţa,Dobromiru din Deal,,,,907117,
Constanţa,Lespezi,,,,907118,
Constanţa,Pădureni,,,,907119,
Constanţa,Văleni,,,,907121,
Constanţa,Dumbrăveni,,,,907125,
Constanţa,Furnica,,,,907126,
Constanţa,Gârliciu,,,,907130,
Constanţa,Ghindăreşti,,,,907135,
Constanţa,Horia,,,,907140,
Constanţa,Cloşca,,,,907141,
Constanţa,Tichileşti,,,,907142,
Constanţa,Independenţa,,,,907145,
Constanţa,Fântâna Mare,,,,907146,
Constanţa,Movila Verde,,,,907147,
Constanţa,Olteni,,,,907148,
Constanţa,Tufani,,,,907149,
Constanţa,Ion Corvin,,,,907150,
Constanţa,Brebeni,,,,907151,
Constanţa,Crângu,,,,907152,
Constanţa,Rariştea,,,,907153,
Constanţa,Viile,,,,907154,
Constanţa,Istria,,,,907155,
Constanţa,Nuntaşi,,,,907156,
Constanţa,Limanu,,,,907160,
Constanţa,2 Mai,,,,907161,
Constanţa,Hagieni,,,,907162,
Constanţa,Vama Veche,,,,907163,
Constanţa,Lipniţa,,,,907165,
Constanţa,Canlia,,,,907166,
Constanţa,Carvăn,,,,907167,
Constanţa,Coslugea,,,,907168,
Constanţa,Cuiugiuc,,,,907169,
Constanţa,Goruni,,,,907171,
Constanţa,Izvoarele,,,,907172,
Constanţa,Lumina,,,,907175,
Constanţa,Oituz,,,,907176,
Constanţa,Sibioara,,,,907177,
Constanţa,Mereni,,,,907180,
Constanţa,Bărăganu,,,,907181,
Constanţa,Ciobăniţa,,,,907182,
Constanţa,Lanurile,,,,907183,
Constanţa,Miriştea,,,,907184,
Constanţa,Osmancea,,,,907186,
Constanţa,Mihai Viteazu,,,,907190,
Constanţa,Sinoie,,,,907191,
Constanţa,Mihail Kogălniceanu,,,,907195,
Constanţa,Palazu Mic,,,,907196,
Constanţa,Piatra,,,,907197,
Constanţa,Mircea Vodă,,,,907200,
Constanţa,Făclia,,,,907201,
Constanţa,Gherghina,,,,907202,
Constanţa,Saligny,,,,907203,
Constanţa,Satu Nou (Mircea Vodă),,,,907204,
Constanţa,Ştefan cel Mare,,,,907206,
Constanţa,Ţibrinu,,,,907207,
Constanţa,Nicolae Bălcescu,,,,907210,
Constanţa,Dorobanţu,,,,907211,
Constanţa,Oltina,,,,907215,
Constanţa,Răzoarele,,,,907216,
Constanţa,Satu Nou (Oltina),,,,907217,
Constanţa,Strunga,,,,907218,
Constanţa,Ostrov,,,,907220,
Constanţa,Almălău,,,,907221,
Constanţa,Bugeac,,,,907222,
Constanţa,Esechioi,,,,907223,
Constanţa,Galiţa,,,,907224,
Constanţa,Gârliţa,,,,907226,
Constanţa,Pantelimon,,,,907230,
Constanţa,Călugăreni,,,,907231,
Constanţa,Nistoreşti,,,,907232,
Constanţa,Pantelimon de Jos,,,,907233,
Constanţa,Runcu,,,,907234,
Constanţa,Pecineaga,,,,907235,
Constanţa,Vânători,,,,907236,
Constanţa,Peştera,,,,907240,
Constanţa,Ivrinezu Mare,,,,907241,
Constanţa,Ivrinezu Mic,,,,907242,
Constanţa,Izvoru Mare,,,,907243,
Constanţa,Veteranu,,,,907244,
Constanţa,Poarta Albă,,,,907245,
Constanţa,Nazarcea,,,,907246,
Constanţa,Rasova,,,,907250,
Constanţa,Cochirleni,,,,907251,
Constanţa,Saraiu,,,,907255,
Constanţa,Dulgheru,,,,907256,
Constanţa,Stejaru,,,,907257,
Constanţa,Săcele,,,,907260,
Constanţa,Traian,,,,907261,
Constanţa,Seimeni,,,,907265,
Constanţa,Dunărea,,,,907266,
Constanţa,Seimenii Mici,,,,907267,
Constanţa,Siliştea,,,,907270,
Constanţa,Ţepeş Vodă,,,,907271,
Constanţa,Târguşor,,,,907275,
Constanţa,Casian,,,,907276,
Constanţa,Cheia,,,,907277,
Constanţa,Grădina,,,,907278,
Constanţa,Mireasa,,,,907279,
Constanţa,Topalu,,,,907280,
Constanţa,Capidava,,,,907281,
Constanţa,Topraisar,,,,907285,
Constanţa,Biruinţa,,,,907286,
Constanţa,Moviliţa,,,,907287,
Constanţa,Potârnichea,,,,907288,
Constanţa,Tortoman,,,,907290,
Constanţa,Dropia,,,,907291,
Constanţa,Tuzla,,,,907295,
Constanţa,Valu lui Traian,,,,907300,
Constanţa,Vulturu,,,,907305,
Călăraşi,Budeşti,,,,915100,
Călăraşi,Aprozi,,,,915101,
Călăraşi,Buciumeni,,,,915102,
Călăraşi,Crivăţ,,,,915103,
Călăraşi,Gruiu,,,,915104,
Călăraşi,Fundulea,,,,915200,
Călăraşi,Alexandru I. Cuza,,,,915201,
Călăraşi,Gostilele,,,,915202,
Călăraşi,Lehliu-Gară,,,,915300,
Călăraşi,Buzoeni,,,,915301,
Călăraşi,Răzvani,,,,915302,
Călăraşi,Valea Seacă,,,,915303,
Călăraşi,Olteniţa,,,,915400,
Călăraşi,Alexandru Odobescu,,,,917005,
Călăraşi,Gălăţui,,,,917006,
Călăraşi,Nicolae Bălcescu (Alexandru Odobescu),,,,917007,
Călăraşi,Belciugatele,,,,917010,
Călăraşi,Cândeasca,,,,917011,
Călăraşi,Cojeşti,,,,917012,
Călăraşi,Mataraua,,,,917013,
Călăraşi,Măriuţa,,,,917014,
Călăraşi,Borcea,,,,917015,
Călăraşi,Căscioarele,,,,917020,
Călăraşi,Chirnogi,,,,917025,
Călăraşi,Chiselet,,,,917030,
Călăraşi,Ciocăneşti,,,,917035,
Călăraşi,Curcani,,,,917040,
Călăraşi,Sălcioara,,,,917041,
Călăraşi,Cuza Vodă,,,,917045,
Călăraşi,Călăraşii Vechi,,,,917046,
Călăraşi,Ceacu,,,,917047,
Călăraşi,Dichiseni,,,,917050,
Călăraşi,Coslogeni,,,,917051,
Călăraşi,Libertatea,,,,917052,
Călăraşi,Satnoeni,,,,917053,
Călăraşi,Dor Mărunt,,,,917055,
Călăraşi,Dâlga,,,,917056,
Călăraşi,Dâlga-Gară,,,,917057,
Călăraşi,Înfrăţirea,,,,917058,
Călăraşi,Ogoru,,,,917059,
Călăraşi,Pelinu,,,,917061,
Călăraşi,Dorobanţu,,,,917065,
Călăraşi,Boşneagu,,,,917066,
Călăraşi,Vărăşti,,,,917067,
Călăraşi,Dragalina,,,,917080,
Călăraşi,Ciulniţa-Gară,,,,917081,
Călăraşi,Constantin Brâncoveanu,,,,917082,
Călăraşi,Drajna Nouă,,,,917083,
Călăraşi,Dragoş Vodă,,,,917085,
Călăraşi,Bogdana,,,,917086,
Călăraşi,Socoalele,,,,917087,
Călăraşi,Frăsinet,,,,917090,
Călăraşi,Curăteşti,,,,917091,
Călăraşi,Dăneşti,,,,917092,
Călăraşi,Frăsinetu de Jos,,,,917093,
Călăraşi,Luptători,,,,917094,
Călăraşi,Tăriceni,,,,917096,
Călăraşi,Frumuşani,,,,917100,
Călăraşi,Orăşti,,,,917101,
Călăraşi,Pasărea,,,,917102,
Călăraşi,Pădurişu,,,,917103,
Călăraşi,Piţigaia,,,,917104,
Călăraşi,Postăvari,,,,917106,
Călăraşi,Fundeni,,,,917110,
Călăraşi,Grădiştea,,,,917115,
Călăraşi,Bogata,,,,917116,
Călăraşi,Cuneşti,,,,917117,
Călăraşi,Rasa,,,,917118,
Călăraşi,Gurbăneşti,,,,917120,
Călăraşi,Codreni,,,,917121,
Călăraşi,Coţofanca,,,,917122,
Călăraşi,Preasna,,,,917123,
Călăraşi,Preasna Veche,,,,917124,
